key
shotpno wd_pick 
"1714	3135.750000	"
"1715	3135.750000	"
"1716	3135.750000	"
"1717	3135.750000	"
"1718	3135.750000	"
"1719	3135.750000	"
"1720	3135.750000	"
"1721	3135.750000	"
"1722	3135.750000	"
"1723	3135.750000	"
"1724	3135.750000	"
"1725	3135.750000	"
"1726	3135.750000	"
"1727	3135.750000	"
"1728	3135.750000	"
"1729	3134.250000	"
"1730	3135.750000	"
"1731	3135.750000	"
"1732	3135.750000	"
"1733	3135.750000	"
"1734	3135.750000	"
"1735	3135.750000	"
"1736	3137.250000	"
"1737	3135.750000	"
"1738	3137.250000	"
"1739	3137.250000	"
"1740	3137.250000	"
"1741	3137.250000	"
"1742	3137.250000	"
"1743	3137.250000	"
"1744	3137.250000	"
"1745	3137.250000	"
"1746	3137.250000	"
"1747	3137.250000	"
"1748	3137.250000	"
"1749	3137.250000	"
"1750	3138.750000	"
"1751	3137.250000	"
"1752	3138.750000	"
"1753	3137.250000	"
"1754	3138.750000	"
"1755	3138.750000	"
"1756	3138.750000	"
"1757	3138.750000	"
"1758	3138.750000	"
"1759	3138.750000	"
"1760	3138.750000	"
"1761	3138.750000	"
"1762	3140.250000	"
"1763	3138.750000	"
"1764	3140.250000	"
"1765	3138.750000	"
"1766	3140.250000	"
"1767	3140.250000	"
"1768	3140.250000	"
"1769	3140.250000	"
"1770	3140.250000	"
"1771	3140.250000	"
"1772	3140.250000	"
"1773	3140.250000	"
"1774	3140.250000	"
"1775	3140.250000	"
"1776	3140.250000	"
"1777	3140.250000	"
"1778	3141.750000	"
"1779	3140.250000	"
"1780	3141.750000	"
"1781	3141.750000	"
"1782	3141.750000	"
"1783	3140.250000	"
"1784	3141.750000	"
"1785	3141.750000	"
"1786	3141.750000	"
"1787	3141.750000	"
"1788	3141.750000	"
"1789	3141.750000	"
"1790	3141.750000	"
"1791	3141.750000	"
"1792	3141.750000	"
"1793	3141.750000	"
"1794	3141.750000	"
"1795	3141.750000	"
"1796	3141.750000	"
"1797	3141.750000	"
"1798	3141.750000	"
"1799	3141.750000	"
"1800	3141.750000	"
"1801	3141.750000	"
"1802	3141.750000	"
"1803	3141.750000	"
"1804	3143.250000	"
"1805	3143.250000	"
"1806	3143.250000	"
"1807	3141.750000	"
"1808	3143.250000	"
"1809	3143.250000	"
"1810	3143.250000	"
"1811	3143.250000	"
"1812	3143.250000	"
"1813	3143.250000	"
"1814	3143.250000	"
"1815	3143.250000	"
"1816	3143.250000	"
"1817	3143.250000	"
"1818	3143.250000	"
"1819	3143.250000	"
"1820	3143.250000	"
"1821	3143.250000	"
"1822	3143.250000	"
"1823	3143.250000	"
"1824	3143.250000	"
"1825	3143.250000	"
"1826	3143.250000	"
"1827	3143.250000	"
"1828	3144.750000	"
"1829	3143.250000	"
"1830	3144.750000	"
"1831	3143.250000	"
"1832	3143.250000	"
"1833	3143.250000	"
"1834	3143.250000	"
"1835	3143.250000	"
"1836	3143.250000	"
"1837	3143.250000	"
"1838	3144.750000	"
"1839	3144.750000	"
"1840	3144.750000	"
"1841	3143.250000	"
"1842	3144.750000	"
"1843	3144.750000	"
"1844	3144.750000	"
"1845	3144.750000	"
"1846	3144.750000	"
"1847	3144.750000	"
"1848	3144.750000	"
"1849	3143.250000	"
"1850	3144.750000	"
"1851	3144.750000	"
"1852	3143.250000	"
"1853	3143.250000	"
"1854	3144.750000	"
"1855	3144.750000	"
"1856	3143.250000	"
"1857	3144.750000	"
"1858	3143.250000	"
"1859	3144.750000	"
"1860	3144.750000	"
"1861	3143.250000	"
"1862	3144.750000	"
"1863	3144.750000	"
"1864	3144.750000	"
"1865	3143.250000	"
"1866	3144.750000	"
"1867	3143.250000	"
"1868	3144.750000	"
"1869	3143.250000	"
"1870	3143.250000	"
"1871	3143.250000	"
"1872	3144.750000	"
"1873	3143.250000	"
"1874	3144.750000	"
"1875	3143.250000	"
"1876	3143.250000	"
"1877	3143.250000	"
"1878	3144.750000	"
"1879	3143.250000	"
"1880	3143.250000	"
"1881	3143.250000	"
"1882	3143.250000	"
"1883	3143.250000	"
"1884	3143.250000	"
"1885	3143.250000	"
"1886	3144.750000	"
"1887	3143.250000	"
"1888	3144.750000	"
"1889	3143.250000	"
"1890	3143.250000	"
"1891	3143.250000	"
"1892	3143.250000	"
"1893	3143.250000	"
"1894	3144.750000	"
"1895	3144.750000	"
"1896	3144.750000	"
"1897	3144.750000	"
"1898	3144.750000	"
"1899	3143.250000	"
"1900	3144.750000	"
"1901	3144.750000	"
"1902	3144.750000	"
"1903	3143.250000	"
"1904	3144.750000	"
"1905	3144.750000	"
"1906	3144.750000	"
"1907	3144.750000	"
"1908	3144.750000	"
"1909	3144.750000	"
"1910	3144.750000	"
"1911	3144.750000	"
"1912	3144.750000	"
"1913	3144.750000	"
"1914	3144.750000	"
"1915	3144.750000	"
"1916	3144.750000	"
"1917	3144.750000	"
"1918	3144.750000	"
"1919	3144.750000	"
"1920	3144.750000	"
"1921	3144.750000	"
"1922	3144.750000	"
"1923	3144.750000	"
"1924	3144.750000	"
"1925	3144.750000	"
"1926	3144.750000	"
"1927	3144.750000	"
"1928	3144.750000	"
"1929	3144.750000	"
"1930	3144.750000	"
"1931	3144.750000	"
"1932	3144.750000	"
"1933	3144.750000	"
"1934	3144.750000	"
"1935	3144.750000	"
"1936	3144.750000	"
"1937	3144.750000	"
"1938	3144.750000	"
